__run_id,__done,example_factor1,timestamp,tag,duration,package_0,core_0,cpu_power,input_file
run_0_repetition_0,DONE,earlyT,1729719431.7993958,extracted_loop_47,5.266157150268555,89870521.0,2037935.0,5.9,optimized_loop47_earlyT.py
run_0_repetition_0,DONE,var,1729719438.122439,extracted_loop_47,5.101382255554199,89803751.0,2634247.0,4.999999999999999,optimized_loop47_var.py
run_0_repetition_0,DONE,unrolled,1729719444.2820966,extracted_loop_48,0.005963802337646484,127435.0,4791.0,6.6,optimized_loop48_unroll.py
run_0_repetition_0,DONE,unswitched,1729719445.3534245,extracted_loop_48,0.006880760192871094,147316.0,7782.0,3.8,optimized_loop48_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719446.4034164,extracted_loop_48,0.004884481430053711,108103.0,2334.0,13.6,optimized_loop48_earlyT.py
run_0_repetition_0,DONE,var,1729719447.4788983,extracted_loop_48,0.005374431610107422,90724.0,168.0,6.0,optimized_loop48_var.py
run_0_repetition_0,DONE,unrolled,1729719448.5438273,extracted_loop_49,1.4311962127685547,26014905.0,14627829.0,5.8,optimized_loop49_unroll.py
run_0_repetition_0,DONE,unswitched,1729719451.0369897,extracted_loop_49,1.0902953147888184,20781228.0,460166.0,5.300000000000001,optimized_loop49_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719453.1705384,extracted_loop_49,0.2604846954345703,4896521.0,161720.0,5.800000000000001,optimized_loop49_earlyT.py
run_0_repetition_0,DONE,var,1729719454.489423,extracted_loop_49,0.2684803009033203,5075558.0,2846472.0,9.0,optimized_loop49_var.py
run_0_repetition_0,DONE,unrolled,1729719455.8006182,extracted_loop_50,4.161848068237305,67545228.0,43221672.0,5.800000000000001,optimized_loop50_unroll.py
run_0_repetition_0,DONE,unswitched,1729719461.0048602,extracted_loop_50,4.096783876419067,69487526.0,1489028.0,6.1,optimized_loop50_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719466.15868,extracted_loop_50,4.057746171951294,68105349.0,1285273.0,6.300000000000001,optimized_loop50_earlyT.py
run_0_repetition_0,DONE,var,1729719471.2774684,extracted_loop_50,4.16082763671875,65361274.0,43499917.0,5.699999999999999,optimized_loop50_var.py
run_0_repetition_0,DONE,unrolled,1729719481.0079906,optimized_mocked_loop,4.9925055503845215,68867914.0,1232862.0,5.4,optimized_loop51_unroll.py
run_0_repetition_0,DONE,unrolled,,,,,,5.4,optimized_loop51_unroll.py
run_0_repetition_0,DONE,unrolled,,,,,,5.4,optimized_loop51_unroll.py
run_0_repetition_0,DONE,unswitched,1729719491.8579528,optimized_mocked_loop,5.000646352767944,66034518.0,1132388.0,6.4,optimized_loop51_unswitch.py
run_0_repetition_0,DONE,unswitched,,,,,,6.4,optimized_loop51_unswitch.py
run_0_repetition_0,DONE,unswitched,,,,,,6.4,optimized_loop51_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719498.6529686,optimized_mocked_loop,0.4461236000061035,5929472.0,70919.0,7.800000000000001,optimized_loop51_earlyT.py
run_0_repetition_0,DONE,earlyT,,,,,,7.800000000000001,optimized_loop51_earlyT.py
run_0_repetition_0,DONE,earlyT,,,,,,7.800000000000001,optimized_loop51_earlyT.py
run_0_repetition_0,DONE,var,1729719504.7732856,optimized_mocked_loop_unroll,5.110926866531372,81088763.0,3587705.0,6.1,optimized_loop51_var.py
run_0_repetition_0,DONE,var,,,,,,6.1,optimized_loop51_var.py
run_0_repetition_0,DONE,var,,,,,,6.1,optimized_loop51_var.py
run_0_repetition_0,DONE,unrolled,1729719519.1842918,run_multiple_iterations,0.1095118522644043,1291620.0,100031.0,8.6,optimized_loop52_unroll.py
run_0_repetition_0,DONE,unrolled,,,,,,8.6,optimized_loop52_unroll.py
run_0_repetition_0,DONE,unswitched,1729719528.7989342,run_multiple_iterations,0.11145973205566406,2109677.0,139840.0,6.7,optimized_loop52_unswitch.py
run_0_repetition_0,DONE,unswitched,,,,,,6.7,optimized_loop52_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719538.4889107,run_multiple_iterations,0.11000537872314453,1258114.0,47605.0,5.199999999999999,optimized_loop52_earlyT.py
run_0_repetition_0,DONE,earlyT,,,,,,5.199999999999999,optimized_loop52_earlyT.py
run_0_repetition_0,DONE,var,1729719548.0834613,run_multiple_iterations,0.10798048973083496,692256.0,5264.0,6.2,optimized_loop52_var.py
run_0_repetition_0,DONE,var,,,,,,6.2,optimized_loop52_var.py
run_0_repetition_0,DONE,unrolled,1729719549.926912,run_multiple_iterations,0.06099390983581543,1391881.0,59385.0,5.6000000000000005,optimized_loop53_unroll.py
run_0_repetition_0,DONE,unswitched,1729719551.0478618,run_multiple_iterations,0.0616607666015625,1175187.0,25999.0,4.5,optimized_loop53_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719552.172385,run_multiple_iterations,0.06120443344116211,1204314.0,25740.0,4.7,optimized_loop53_earlyT.py
run_0_repetition_0,DONE,var,1729719553.2939076,run_multiple_iterations,0.06255578994750977,1365362.0,32973.0,5.9,optimized_loop53_var.py
run_0_repetition_0,DONE,unrolled,1729719559.1387267,unrolled_loop,0.6851303577423096,15200660.0,437370.0,6.3999999999999995,optimized_loop55_unroll.py
run_0_repetition_0,DONE,unswitched,1729719565.87308,unswitched_loop,0.6523935794830322,13482045.0,568574.0,7.8,optimized_loop55_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719572.524102,early_termination_loop,0.6666162014007568,13063274.0,391704.0,6.199999999999999,optimized_loop55_earlyT.py
run_0_repetition_0,DONE,var,1729719579.1354496,var_termination_loop,0.6699936389923096,14948186.0,836138.0,6.3,optimized_loop55_var.py
run_0_repetition_0,DONE,unrolled,1729719585.6968043,unrolled_loop,0.8706529140472412,16033579.0,222248.0,6.6000000000000005,optimized_loop56_unroll.py
run_0_repetition_0,DONE,unswitched,1729719592.4608917,unswitched_loop,0.6375796794891357,9714815.0,103389.0,6.300000000000001,optimized_loop56_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719598.9512565,early_termination_loop,0.6612758636474609,10343398.0,152992.0,6.4,optimized_loop56_earlyT.py
run_0_repetition_0,DONE,var,1729719605.6928596,var_termination_loop,0.6399400234222412,10816060.0,228503.0,5.800000000000001,optimized_loop56_var.py
run_0_repetition_0,DONE,unrolled,1729719612.1259034,unrolled_loop,14.915508270263672,209048378.0,16098106.0,6.2,optimized_loop57_unroll.py
run_0_repetition_0,DONE,unswitched,1729719632.9388845,unswitched_loop,0.0002040863037109375,1042549.0,38648.0,6.199999999999999,optimized_loop57_unswitch.py
run_0_repetition_0,DONE,earlyT,1729719638.8891554,early_termination_loop,0.0001838207244873047,799717.0,411051.0,4.6000000000000005,optimized_loop57_earlyT.py
run_0_repetition_0,DONE,var,1729719644.7330613,var_termination_loop,0.0007040500640869141,7644.0,16.0,6.0,optimized_loop57_var.py
run_0_repetition_0,DONE,unrolled,1729719646.053503,unrolled_loop,0.037988901138305664,887847.0,17761.0,9.600000000000001,optimized_loop59_unroll.py
run_0_repetition_0,DONE,unswitched,1729719647.1944058,unswitched_loop,0.015773773193359375,244799.0,244.0,2.9000000000000004,optimized_loop59_unswitch.py
